request_id,timestamp,state,district,latitude,longitude,category,complaint_text,urgency_level,priority_class,upvotes,infrastructure_gap,budget_required,days_since_last_maintenance,population_density,vulnerability_index,status
CG-12778,2026-08-05,West Bengal,Paschim Medinipur,22.44599,87.33379,Roads & Transport,सड़क टूटी होने से बारिश में अस्पताल और बाजार तक पहुंचना नामुमकिन हो गया है।,Critical,3,57,68.89,34973557,434,1161.3,0.71,Active
CG-12779,2026-08-11,Maharashtra,Gadchiroli,20.21574,80.03519,Healthcare,हमारे प्राथमिक स्वास्थ्य केंद्र में डॉक्टर नहीं हैं और दवाइयां खत्म हो गई हैं।,Critical,3,50,87.52,5106229,128,607.2,0.83,Pending Funding
CG-12780,2026-08-23,Maharashtra,Nandurbar,21.38583,74.30045,Water & Sanitation,"Deep borewell pump burned out three weeks ago, acute water crisis in village.",High,2,48,79.58,12080934,150,644.8,0.82,Active
CG-12781,2026-08-23,Maharashtra,Yavatmal,20.38329,78.16476,Digital Infrastructure & DPI,"A torre de telecomunicações está inoperante, deixando a vila sem sinal de internet.",Medium,1,91,64.1,9369892,135,1187.2,0.72,Active
CG-12782,2026-08-27,Maharashtra,Dhule,20.88825,74.72482,Roads & Transport,सड़क टूटी होने से बारिश में अस्पताल और बाजार तक पहुंचना नामुमकिन हो गया है।,Medium,1,35,66.33,1677324,166,555.0,0.65,Active
CG-12783,2026-09-03,Odisha,Kalahandi,19.92422,83.19861,Roads & Transport,ভারী বৃষ্টিতে রাস্তা ভেঙে যোগাযোগ সম্পূর্ণ বিচ্ছিন্ন হয়ে পড়েছে।,Critical,3,18,86.61,28689751,85,337.6,0.86,Active
CG-12784,2026-08-24,Odisha,Rayagada,19.16426,83.47379,Roads & Transport,"Concrete culvert bridge collapsed under heavy transport, immediate replacement required.",Critical,3,37,80.12,7643942,480,466.7,0.85,Active
CG-12785,2026-08-16,Odisha,Koraput,18.76464,82.79832,Roads & Transport,ভারী বৃষ্টিতে রাস্তা ভেঙে যোগাযোগ সম্পূর্ণ বিচ্ছিন্ন হয়ে পড়েছে।,Critical,3,46,76.44,39766819,310,597.9,0.84,Active
CG-12786,2026-09-02,Odisha,Nuapada,20.86648,82.5225,Digital Infrastructure & DPI,অপটিক্যাল ফাইবার সংযোগ বিচ্ছিন্ন হওয়ায় ডিজিটাল পরিষেবা বন্ধ।,Critical,3,22,78.47,34537755,102,281.0,0.83,Under Review
CG-12787,2026-08-18,Rajasthan,Barmer,25.72619,71.457,Water & Sanitation,"Deep borewell pump burned out three weeks ago, acute water crisis in village.",High,2,57,83.44,26582233,81,830.3,0.81,Active
CG-12788,2026-09-04,Rajasthan,Jaisalmer,26.91422,70.90938,Energy & Power,বিদ্যুতের ট্রান্সফরমার বিকল হয়ে থাকায় সেচ কাজ বন্ধ হয়ে গেছে।,High,2,92,76.11,24720133,126,986.9,0.77,Scheduled
CG-12789,2026-09-02,Rajasthan,Banswara,23.51752,74.47545,Digital Infrastructure & DPI,"Common Service Centre (CSC) disconnected due to snapped optical fiber, Aadhaar disabled.",Critical,3,48,79.26,19844595,113,659.7,0.83,Active
CG-12790,2026-08-22,Rajasthan,Dungarpur,23.75898,73.68379,Digital Infrastructure & DPI,"A torre de telecomunicações está inoperante, deixando a vila sem sinal de internet.",Medium,1,64,65.86,14424048,111,778.8,0.82,Under Review
CG-12791,2026-09-01,Chhattisgarh,Bastar,19.10185,82.02796,Healthcare,Primary Health Centre has no doctor and medical supplies are exhausted.,Critical,3,63,82.9,9543420,267,771.3,0.87,Under Review
CG-12792,2026-08-16,Chhattisgarh,Dantewada,19.007,81.30578,Public Safety,"नदी का तटबंध टूटने की कगार पर है, बाढ़ से पूरे गांव में पानी घुसने का खतरा है।",Critical,3,74,83.06,33010585,160,793.3,0.88,Under Review
CG-12793,2026-08-21,Chhattisgarh,Bijapur,18.81175,80.82712,Digital Infrastructure & DPI,ऑप्टिकल फाइबर केबल कटने से जन सेवा केंद्र ठप है और राशन वितरण रुक गया है।,Critical,3,60,82.16,19607457,434,625.5,0.91,Active
CG-12794,2026-08-22,Chhattisgarh,Sukma,18.37016,81.64148,Public Safety,নদীর বাঁধ ভেঙে লোকালয়ে জল ঢোকার প্রবল আশঙ্কা দেখা দিয়েছে।,Critical,3,46,86.83,39496439,151,485.0,0.9,Scheduled
CG-12795,2026-08-11,Madhya Pradesh,Chhindwara,22.04176,79.01581,Energy & Power,Rural feeder line suffers 18 hours of unscheduled blackouts daily during harvest.,Medium,1,40,60.9,9089898,107,609.0,0.69,Under Review
CG-12796,2026-08-10,Madhya Pradesh,Mandla,22.6316,80.35295,Public Safety,"नदी का तटबंध टूटने की कगार पर है, बाढ़ से पूरे गांव में पानी घुसने का खतरा है।",Medium,1,27,68.69,14939595,60,375.4,0.81,Active
CG-12797,2026-08-13,Karnataka,Raichur,16.30903,77.32718,Water & Sanitation,"Drinking water pipeline has ruptured, forcing 400 families to drink contaminated groundwater.",Medium,1,44,68.62,32732420,34,632.8,0.73,Active
CG-12798,2026-08-05,Karnataka,Yadgir,16.69388,77.14967,Water & Sanitation,A tubulação de água potável rompeu e a comunidade está sem abastecimento há dias.,Medium,1,97,75.88,30795773,61,1087.4,0.77,Scheduled
CG-12799,2026-08-24,Telangana,Adilabad,19.66705,78.50899,Roads & Transport,A ponte de concreto desabou e a estrada rural está completamente intransitável.,Medium,1,35,75.2,21997452,72,420.8,0.75,Active
CG-12800,2026-08-20,Uttar Pradesh,Bahraich,27.58586,81.6996,Energy & Power,Rural feeder line suffers 18 hours of unscheduled blackouts daily during harvest.,Critical,3,100,98.0,18143545,48,1348.7,0.84,Active
CG-12801,2026-09-02,Uttar Pradesh,Sitapur,27.5552,80.71257,Roads & Transport,ভারী বৃষ্টিতে রাস্তা ভেঙে যোগাযোগ সম্পূর্ণ বিচ্ছিন্ন হয়ে পড়েছে।,Medium,1,29,72.97,39824082,98,738.3,0.79,Under Review
CG-12802,2026-08-02,Uttar Pradesh,Balrampur,27.43351,82.1667,Water & Sanitation,Open sewage drain is overflowing into the local market creating severe disease outbreak.,Critical,3,34,91.3,41854152,43,554.8,0.86,Scheduled
CG-12803,2026-08-20,Uttar Pradesh,Shravasti,27.67999,81.96578,Education,সরকারি প্রাথমিক বিদ্যালয়ের ভবন ভেঙে পড়ার আশঙ্কায় ক্লাস বন্ধ।,Critical,3,28,88.79,37663340,59,391.7,0.89,Pending Funding
CG-12804,2026-08-09,Uttar Pradesh,Gonda,27.11082,81.9021,Digital Infrastructure & DPI,"Common Service Centre (CSC) disconnected due to snapped optical fiber, Aadhaar disabled.",Critical,3,74,74.15,23867707,480,1083.3,0.76,Active
CG-12805,2026-08-23,Uttar Pradesh,Raebareli,26.20171,81.18558,Digital Infrastructure & DPI,"Common Service Centre (CSC) disconnected due to snapped optical fiber, Aadhaar disabled.",Medium,1,58,63.04,40244312,180,920.5,0.68,Active
CG-12806,2026-08-12,Uttar Pradesh,Hardoi,27.35581,80.18344,Roads & Transport,ভারী বৃষ্টিতে রাস্তা ভেঙে যোগাযোগ সম্পূর্ণ বিচ্ছিন্ন হয়ে পড়েছে।,Medium,1,32,65.42,11768898,42,729.2,0.74,Pending Funding
CG-12807,2026-09-02,Uttar Pradesh,Lucknow,26.84502,80.88663,Education,A escola pública está com a estrutura danificada e sem saneamento para os alunos.,Low,0,37,41.28,25168128,106,828.9,0.38,Pending Funding
CG-12808,2026-08-16,Bihar,Darbhanga,26.25065,85.88314,Education,Primary government school building structurally degraded with hazardous cracked roof.,Critical,3,68,81.92,36712057,98,1073.7,0.88,Scheduled
CG-12809,2026-08-19,Bihar,Katihar,25.60705,87.54029,Public Safety,Fire response station missing water tanker refill hydrants in industrial zone.,Critical,3,14,86.31,6964594,165,447.1,0.85,Under Review
CG-12810,2026-08-10,Bihar,Madhubani,26.37971,86.09409,Healthcare,Primary Health Centre has no doctor and medical supplies are exhausted.,High,2,22,71.86,19344170,232,668.7,0.87,Active
CG-12811,2026-08-17,Bihar,Purnia,25.72294,87.46695,Roads & Transport,A ponte de concreto desabou e a estrada rural está completamente intransitável.,Medium,1,87,70.51,33167260,73,1196.4,0.82,Active
CG-12812,2026-09-02,Bihar,Araria,26.1336,87.48389,Healthcare,O posto de saúde comunitário está sem médicos e sem medicamentos essenciais.,Critical,3,54,83.57,5573593,95,821.1,0.89,Scheduled
CG-12813,2026-08-08,Bihar,Muzaffarpur,26.14166,85.3702,Energy & Power,Rural feeder line suffers 18 hours of unscheduled blackouts daily during harvest.,Medium,1,18,59.28,34536308,149,660.1,0.77,Active
CG-12814,2026-08-10,Bihar,Gaya,24.81746,84.96453,Water & Sanitation,"Deep borewell pump burned out three weeks ago, acute water crisis in village.",Medium,1,122,64.03,3062627,75,1659.1,0.78,Pending Funding
CG-12815,2026-08-08,West Bengal,Malda,25.05313,88.21933,Water & Sanitation,"Drinking water pipeline has ruptured, forcing 400 families to drink contaminated groundwater.",Medium,1,38,74.47,31413511,48,778.8,0.81,Under Review
CG-12816,2026-08-31,West Bengal,Murshidabad,24.16083,88.35602,Healthcare,"আমাদের স্বাস্থ্যকেন্দ্রে কোনো ডাক্তার নেই, ওষুধপত্রও পাওয়া যাচ্ছে না।",High,2,61,63.12,27445516,255,1320.3,0.78,Pending Funding
CG-12817,2026-08-22,West Bengal,Purulia,23.29278,86.32152,Education,"सरकारी प्राथमिक विद्यालय की छत में दरारें हैं, बच्चों की सुरक्षा खतरे में है।",Critical,3,86,80.18,7666789,480,1153.0,0.79,Active
CG-12818,2026-08-05,West Bengal,Paschim Medinipur,22.4158,87.26681,Roads & Transport,A ponte de concreto desabou e a estrada rural está completamente intransitável.,High,2,37,55.21,12015862,296,961.3,0.71,Under Review
CG-12819,2026-08-11,Maharashtra,Gadchiroli,20.18291,80.04188,Healthcare,Emergency ambulance cannot reach rural clinic due to submerged access road.,Critical,3,31,82.9,23683458,140,417.2,0.83,Pending Funding
CG-12820,2026-09-04,Maharashtra,Nandurbar,21.31268,74.28209,Education,সরকারি প্রাথমিক বিদ্যালয়ের ভবন ভেঙে পড়ার আশঙ্কায় ক্লাস বন্ধ।,Medium,1,34,71.41,9683498,111,504.8,0.82,Active
CG-12821,2026-08-03,Maharashtra,Yavatmal,20.4167,78.08171,Energy & Power,"Agricultural distribution 33kV transformer blown, halting village irrigation for weeks.",High,2,34,80.1,41577047,199,617.2,0.72,Active
CG-12822,2026-09-03,Maharashtra,Dhule,20.88845,74.75594,Roads & Transport,A ponte de concreto desabou e a estrada rural está completamente intransitável.,Medium,1,58,66.0,23437401,44,785.0,0.65,Active
CG-12823,2026-08-14,Odisha,Kalahandi,19.95647,83.17483,Water & Sanitation,Open sewage drain is overflowing into the local market creating severe disease outbreak.,Critical,3,64,82.03,15376463,280,797.6,0.86,Active
CG-12824,2026-08-07,Odisha,Rayagada,19.10067,83.41703,Public Safety,Fire response station missing water tanker refill hydrants in industrial zone.,Critical,3,51,91.2,32425822,384,606.7,0.85,Active
CG-12825,2026-09-05,Odisha,Koraput,18.81817,82.69828,Water & Sanitation,Open sewage drain is overflowing into the local market creating severe disease outbreak.,Critical,3,67,91.09,20542852,245,807.9,0.84,Active
CG-12826,2026-08-07,Odisha,Nuapada,20.79615,82.49595,Energy & Power,"O transformador de energia explodiu, deixando toda a área rural sem eletricidade.",Critical,3,52,85.01,1336918,261,581.0,0.83,Active
CG-12827,2026-08-11,Rajasthan,Barmer,25.78957,71.34963,Education,Girls secondary school lacks functional sanitation and clean drinking water facilities.,High,2,84,78.46,35809145,208,1100.3,0.81,Active
CG-12828,2026-08-21,Rajasthan,Jaisalmer,26.89492,70.90423,Roads & Transport,ভারী বৃষ্টিতে রাস্তা ভেঙে যোগাযোগ সম্পূর্ণ বিচ্ছিন্ন হয়ে পড়েছে।,High,2,61,83.62,33384400,128,676.9,0.77,Active
CG-12829,2026-08-14,Rajasthan,Banswara,23.51422,74.39196,Water & Sanitation,"পানীয় জলের পাইপলাইন ফেটে গেছে, মানুষ নোংরা জল খেতে বাধ্য হচ্ছে।",Critical,3,38,87.21,24671396,96,559.7,0.83,Active
CG-12830,2026-08-08,Rajasthan,Dungarpur,23.80736,73.69776,Education,A escola pública está com a estrutura danificada e sem saneamento para os alunos.,High,2,35,70.05,1884876,172,488.8,0.82,Under Review
CG-12831,2026-09-01,Chhattisgarh,Bastar,19.06423,81.98917,Healthcare,"আমাদের স্বাস্থ্যকেন্দ্রে কোনো ডাক্তার নেই, ওষুধপত্রও পাওয়া যাচ্ছে না।",Critical,3,46,92.85,22599144,413,601.3,0.87,Scheduled
CG-12832,2026-08-29,Chhattisgarh,Dantewada,18.93933,81.28741,Roads & Transport,"Concrete culvert bridge collapsed under heavy transport, immediate replacement required.",Critical,3,45,96.35,4837215,90,503.3,0.88,Active
CG-12833,2026-08-01,Chhattisgarh,Bijapur,18.81143,80.79232,Healthcare,हमारे प्राथमिक स्वास्थ्य केंद्र में डॉक्टर नहीं हैं और दवाइयां खत्म हो गई हैं।,Critical,3,46,98.0,16409673,300,485.5,0.91,Active
CG-12834,2026-09-03,Chhattisgarh,Sukma,18.45833,81.67244,Public Safety,নদীর বাঁধ ভেঙে লোকালয়ে জল ঢোকার প্রবল আশঙ্কা দেখা দিয়েছে।,Critical,3,76,95.52,5699125,44,785.0,0.9,Under Review
CG-12835,2026-09-03,Madhya Pradesh,Chhindwara,22.00642,78.89415,Energy & Power,"O transformador de energia explodiu, deixando toda a área rural sem eletricidade.",High,2,56,71.93,18615195,174,769.0,0.69,Active
CG-12836,2026-08-08,Madhya Pradesh,Mandla,22.59579,80.41586,Digital Infrastructure & DPI,"Cellular telecom tower battery bank depleted, zero mobile coverage in 15km perimeter.",High,2,43,75.16,8044007,163,535.4,0.81,Active
CG-12837,2026-08-10,Karnataka,Raichur,16.22807,77.33989,Water & Sanitation,A tubulação de água potável rompeu e a comunidade está sem abastecimento há dias.,Medium,1,13,67.52,18574396,34,322.8,0.73,Active
CG-12838,2026-08-13,Karnataka,Yadgir,16.73628,77.10452,Energy & Power,"O transformador de energia explodiu, deixando toda a área rural sem eletricidade.",High,2,90,74.87,35866094,233,1017.4,0.77,Pending Funding
CG-12839,2026-08-29,Telangana,Adilabad,19.63049,78.56277,Roads & Transport,ভারী বৃষ্টিতে রাস্তা ভেঙে যোগাযোগ সম্পূর্ণ বিচ্ছিন্ন হয়ে পড়েছে।,High,2,130,69.63,28407929,171,1370.8,0.75,Active
CG-12840,2026-08-13,Uttar Pradesh,Bahraich,27.58976,81.56884,Healthcare,Emergency ambulance cannot reach rural clinic due to submerged access road.,Medium,1,70,71.71,36197085,59,1048.7,0.84,Active
