Request_ID,State,District,Category,Sub_Category,Citizen_Upvotes,Urgency_Level,GatiShakti_Status,Allocated_Budget_INR,Days_Pending,Infrastructure_Gap_Score
REQ_103264,Tamil Nadu,Coimbatore,Water Supply,Low Water Pressure,258.0,Medium,No Planned Project,0.0,360,6
REQ_103265,Gujarat,,Power & Energy,Frequent Load Shedding,719.0,Medium,No Planned Project,0.0,72,8
REQ_103266,Tamil Nadu,Salem,Sanitation & Waste,Bio-waste Mismanagement,204.0,Medium,Pipeline,1928510.0,51,4
REQ_103267,Karnataka,Bengaluru Urban,Power & Energy,No Electricity Access,231.0,Critical,No Planned Project,0.0,324,8
REQ_103268,Gujarat,Bhavnagar,Digital & DPI,Digital Payment Failures,266.0,Low,Under Construction,41624000.0,29,1
REQ_103269,West Bengal,Kolkata,Sanitation & Waste,Bio-waste Mismanagement,68.0,High,Under Construction,,291,3
REQ_103270,Bihar,Muzaffarpur,Sanitation & Waste,Clogged Drainage,308.0,Medium,Pipeline,3660716.0,102,4
REQ_103271,Telangana,Rangareddy,Power & Energy,Frequent Load Shedding,187.0,Critical,Pipeline,4855296.0,127,6
REQ_103272,Tamil Nadu,Coimbatore,Roads & Transport,Unpaved Roads,241.0,Critical,Pipeline,3284017.0,311,6
REQ_103273,Karnataka,Mangaluru,Sanitation & Waste,Clogged Drainage,310.0,Medium,Under Construction,24257503.0,164,2
REQ_103274,Gujarat,Bhavnagar,Digital & DPI,Poor Telecom Connectivity,289.0,Medium,Completed,47309195.0,360,2
REQ_103275,West Bengal,Howrah,Roads & Transport,Traffic Bottleneck,800.0,Medium,Pipeline,2803862.0,128,6
REQ_103276,Bihar,Muzaffarpur,Roads & Transport,Potholes,677.0,High,Pipeline,2723029.0,147,7
REQ_103277,Tamil Nadu,Salem,Roads & Transport,Missing Streetlights,401.0,Low,Pipeline,2226162.0,177,3
REQ_103278,Gujarat,Surat,Sanitation & Waste,Clogged Drainage,334.0,Low,Completed,26151339.0,124,1
REQ_103279,Gujarat,Rajkot,Roads & Transport,,455.0,High,Pipeline,4198497.0,277,5
REQ_103280,Tamil Nadu ,Chennai,Power & Energy,No Electricity Access,50.0,Low,Under Construction,16283572.0,247,1
REQ_103281,Maharashtra,Mumbai Suburban,Roads & Transport,Potholes,367.0,High,Pipeline,4529422.0,181,5
REQ_103282,Maharashtra,Nashik,Digital & DPI,No Public Wi-Fi Spot,498.0,Low,Under Construction,,123,1
REQ_103283,West Bengal,Kolkata,Water Supply,Contaminated Water,,High,Under Construction,18970299.0,80,3
REQ_103284,Bihar,Patna,Digital & DPI,Digital Payment Failures,183.0,High,Pipeline,1268434.0,70,5
REQ_103285,Tamil Nadu,Madurai,Sanitation & Waste,Clogged Drainage,,Medium,No Planned Project,222496.0,346,6
REQ_103286,West Bengal,North 24 Parganas,Roads & Transport,Unpaved Roads,75.0,,Pipeline,616840.0,10,5
REQ_103287,West Bengal,Kolkata,Roads & Transport,Traffic Bottleneck,266.0,High,Under Construction,6984410.0,82,3
REQ_103288,Uttar Pradesh,Lucknow,Power & Energy,Faulty Transformer,868.0,Critical,Under Construction,,235,6
REQ_103289,Gujarat,Rajkot,Roads & Transport,,610.0,High,Completed,,257,5
REQ_103290,Telangana,Nizamabad,Digital & DPI,,182.0,Critical,No Planned Project,0.0,27,8
REQ_103291,Gujarat,Vadodara,Sanitation & Waste,Bio-waste Mismanagement,88.0,High,Pipeline,3494750.0,147,5
REQ_103292,Maharashtra,Nashik,Water Supply,Low Water Pressure,893.0,High,Under Construction,31408953.0,90,5
REQ_103293,Bihar,Bhagalpur,Roads & Transport,Missing Streetlights,524.0,High,No Planned Project,0.0,308,9
REQ_103294,Gujarat,Rajkot,Water Supply,Low Water Pressure,514.0,Medium,No Planned Project,0.0,207,8
REQ_103295,Tamil Nadu,Trichy,Roads & Transport,Missing Streetlights,,Medium,Under Construction,39455309.0,198,4
REQ_103296,West Bengal,Kolkata,Sanitation & Waste,Open Garbage Dumps,689.0,Medium,Under Construction,21837295.0,63,4
REQ_103297,Tamil Nadu,Salem,Digital & DPI,Poor Telecom Connectivity,35.0,High,Pipeline,1677016.0,3510,5
REQ_103298,Uttar Pradesh,Prayagraj,Sanitation & Waste,Clogged Drainage,190.0,High,No Planned Project,0.0,226,7
REQ_103299,Bihar,Darbhanga,Water Supply,Irregular Supply,575.0,Medium,Pipeline,4594353.0,253,6
REQ_103300,West Bengal,North 24 Parganas,Roads & Transport,Traffic Bottleneck,200.0,Medium,Under Construction,16433194.0,241,2
REQ_103301,Tamil Nadu,Madurai,Water Supply,Low Water Pressure,523.0,Medium,No Planned Project,0.0,323,8
REQ_103302,MAHARASHTRA,Mumbai Suburban,Digital & DPI,Digital Payment Failures,828.0,Medium,No Planned Project,0.0,235,8
REQ_103303,Telangana,Rangareddy,Sanitation & Waste,Clogged Drainage,453.0,Medium,Pipeline,,340,4
REQ_103304,Uttar Pradesh,,Water Supply,Low Water Pressure,510.0,High,Pipeline,,130,7
REQ_103305,Bihar,Darbhanga,Water Supply,Irregular Supply,,High,No Planned Project,0.0,37,7
REQ_103306,Uttar Pradesh,Kanpur Nagar,Digital & DPI,Poor Telecom Connectivity,400.0,Medium,Pipeline,3348923.0,181,4
REQ_103307,Maharashtra,Pune,Roads & Transport,,433.0,High,Pipeline,3662109.0,201,5
REQ_103308,Bihar,Darbhanga,Water Supply,Low Water Pressure,334.0,Medium,Completed,37767969.0,225,2
REQ_103309,Uttar Pradesh,Varanasi,Digital & DPI,CSC Center Inaccessible,428.0,Critical,Under Construction,4758641.0,39,4
REQ_103310,Karnataka,Mangaluru,Roads & Transport,Traffic Bottleneck,731.0,,Under Construction,45257444.0,123,6
REQ_103311,Maharashtra,Nashik,Roads & Transport,Potholes,639.0,Critical,No Planned Project,0.0,159,10
REQ_103312,Maharashtra,Mumbai Suburban,Sanitation & Waste,Open Garbage Dumps,400.0,High,Pipeline,3640239.0,19,5
REQ_103313,Maharashtra,Nagpur,Digital & DPI,Poor Telecom Connectivity,,Medium,No Planned Project,0.0,298,8
REQ_103314,Karnataka,Mangaluru,Roads & Transport,Traffic Bottleneck,343.0,High,No Planned Project,0.0,179,7
REQ_103315,Karnataka,Mysuru,Sanitation & Waste,Bio-waste Mismanagement,702.0,Medium,Pipeline,2709089.0,123,6
REQ_103316,Tamil Nadu,Chennai,Power & Energy,No Electricity Access,63.0,Critical,No Planned Project,0.0,34,8
REQ_103317,West Bengal,North 24 Parganas,Digital & DPI,Poor Telecom Connectivity,333.0,Medium,No Planned Project,0.0,314,6
REQ_103318,Telangana,Hyderabad,Power & Energy,No Electricity Access,319.0,High,Under Construction,42787435.0,271,3
REQ_103319,Uttar Pradesh,Agra,Roads & Transport,Missing Streetlights,,Medium,No Planned Project,0.0,29,6
REQ_103320,Tamil Nadu,Chennai,Digital & DPI,Poor Telecom Connectivity,690.0,High,Under Construction,6400729.0,185,5
REQ_103321,Uttar Pradesh,Agra,Sanitation & Waste,Open Garbage Dumps,55.0,High,Under Construction,13604935.0,242,3
REQ_103322,TELANGANA,Nizamabad,Roads & Transport,Traffic Bottleneck,131.0,Medium,Under Construction,22490484.0,134,2
REQ_103323,West Bengal,Hooghly,Digital & DPI,Digital Payment Failures,585.0,Medium,No Planned Project,0.0,46,8
REQ_103324,Karnataka,Bengaluru Urban,Digital & DPI,Poor Telecom Connectivity,288.0,Critical,Under Construction,4533447.0,361,4
REQ_103325,West Bengal,South 24 Parganas,Power & Energy,Faulty Transformer,21.0,Low,Pipeline,,71,3
REQ_103326,Karnataka,Mysuru,Roads & Transport,Traffic Bottleneck,461.0,High,Pipeline,2155517.0,27,5
REQ_103327,Telangana,Hyderabad,Sanitation & Waste,Open Garbage Dumps,428.0,Critical,No Planned Project,0.0,217,8
REQ_103328,West Bengal,Kolkata,Sanitation & Waste,Lack of Public Toilets,,High,No Planned Project,0.0,129,7
REQ_103329,Tamil Nadu,Coimbatore,Roads & Transport,Traffic Bottleneck,261.0,High,No Planned Project,0.0,73,7
REQ_103330,Bihar,Patna,Roads & Transport,Traffic Bottleneck,723.0,Critical,Under Construction,9970040.0,150,6
REQ_103331,Tamil Nadu,Coimbatore,Water Supply,Irregular Supply,,Medium,Pipeline,1224718.0,150,4
REQ_103332,Uttar Pradesh,Agra,Power & Energy,Frequent Load Shedding,172.0,Critical,No Planned Project,0.0,124,8
REQ_103333,Tamil Nadu,Madurai,Roads & Transport,Potholes,620.0,Medium,Pipeline,1397975.0,198,6
REQ_103334,Telangana,Nizamabad,Roads & Transport,Unpaved Roads,463.0,Medium,Under Construction,19340632.0,349,2
REQ_103335,MAHARASHTRA,Nashik,Water Supply,Broken Pipeline,65.0,Critical,Pipeline,3956448.0,311,6
REQ_103336,Uttar Pradesh,Varanasi,Water Supply,Contaminated Water,122.0,Low,Under Construction,35879486.0,209,1
REQ_103337,West Bengal,North 24 Parganas,Digital & DPI,CSC Center Inaccessible,,Medium,No Planned Project,0.0,111,6
REQ_103338,Uttar Pradesh,Varanasi,Sanitation & Waste,Lack of Public Toilets,,Medium,Under Construction,7919751.0,224,2
REQ_103339,Bihar,Gaya,Power & Energy,No Electricity Access,289.0,Medium,Pipeline,3704455.0,300,4
REQ_103340,karnataka,Hubli-Dharwad,Digital & DPI,,403.0,Medium,No Planned Project,0.0,37,6
REQ_103341,West Bengal,Kolkata,Roads & Transport,Unpaved Roads,,Medium,Under Construction,,294,2
REQ_103342,Gujarat,Ahmedabad,Water Supply,Low Water Pressure,477.0,Medium,Under Construction,39689270.0,5,2
REQ_103343,UTTAR PRADESH,Varanasi,Sanitation & Waste,,464.0,Low,Under Construction,7938508.0,242,1
REQ_103344,West Bengal,Howrah,Digital & DPI,CSC Center Inaccessible,379.0,High,No Planned Project,0.0,279,7
REQ_103345,West Bengal,South 24 Parganas,Sanitation & Waste,Lack of Public Toilets,389.0,Medium,Pipeline,4073680.0,188,4
REQ_103346,West Bengal,Hooghly,Water Supply,Contaminated Water,210.0,,Pipeline,,298,3
REQ_103347,Karnataka,Bengaluru Urban,Digital & DPI,No Public Wi-Fi Spot,535.0,High,No Planned Project,0.0,209,9
REQ_103348,Gujarat,Vadodara,Digital & DPI,Poor Telecom Connectivity,104.0,High,No Planned Project,,98,7
REQ_103349,Telangana,Nizamabad,Sanitation & Waste,Bio-waste Mismanagement,556.0,High,No Planned Project,0.0,152,9
REQ_103350,Tamil Nadu,Chennai,Water Supply,Irregular Supply,641.0,Low,Completed,8478450.0,242,3
REQ_103351,West Bengal,Howrah,Roads & Transport,Unpaved Roads,362.0,,Pipeline,1545363.0,241,4
REQ_103352,Maharashtra,Thane,Digital & DPI,No Public Wi-Fi Spot,742.0,Medium,No Planned Project,0.0,304,8
REQ_103353,Telangana,Nizamabad,Roads & Transport,Missing Streetlights,544.0,High,Pipeline,4364538.0,122,7
REQ_103354,Bihar,Muzaffarpur,Water Supply,Broken Pipeline,43.0,Critical,No Planned Project,0.0,262,8
REQ_103355,Karnataka,Bengaluru Urban,Digital & DPI,Digital Payment Failures,187.0,High,No Planned Project,0.0,230,7
REQ_103356,Uttar Pradesh,Agra,Digital & DPI,No Public Wi-Fi Spot,871.0,Medium,No Planned Project,0.0,195,8
REQ_103357,Karnataka,Belagavi,Roads & Transport,Traffic Bottleneck,329.0,Critical,Under Construction,,238,4
REQ_103358,Uttar Pradesh,Kanpur Nagar,Power & Energy,Faulty Transformer,497.0,High,Completed,14205133.0,272,3
REQ_103359,Karnataka,Hubli-Dharwad,Roads & Transport,Missing Streetlights,565.0,High,No Planned Project,0.0,202,9
REQ_103360,Uttar Pradesh,Kanpur Nagar,Roads & Transport,Potholes,199.0,Critical,Pipeline,4469790.0,58,6
REQ_103361,West Bengal,South 24 Parganas,Power & Energy,Hanging Power Cables,48.0,Critical,No Planned Project,0.0,223,8
REQ_103362,Tamil Nadu,Chennai,Water Supply,Low Water Pressure,519.0,Medium,Under Construction,20534541.0,359,4
REQ_103363,Uttar Pradesh,Prayagraj,Water Supply,Broken Pipeline,232.0,High,No Planned Project,0.0,110,7
REQ_103364,Gujarat,Ahmedabad,Digital & DPI,Poor Telecom Connectivity,431.0,Medium,Pipeline,3713222.0,22,4
REQ_103365,Uttar Pradesh,Kanpur Nagar,Sanitation & Waste,Clogged Drainage,187.0,Medium,Pipeline,3761718.0,321,4
REQ_103366,Maharashtra,Nashik,Sanitation & Waste,Lack of Public Toilets,12.0,Medium,Pipeline,4615114.0,159,4
REQ_103367,Uttar Pradesh,Lucknow,Digital & DPI,No Public Wi-Fi Spot,828.0,Medium,No Planned Project,0.0,261,8
REQ_103368,Maharashtra,Mumbai Suburban,Sanitation & Waste,Lack of Public Toilets,113.0,,Under Construction,44577971.0,294,3
REQ_103369,Bihar,Patna,Roads & Transport,Missing Streetlights,732.0,Medium,Under Construction,2863366.0,343,4
REQ_103370,West Bengal,North 24 Parganas,Roads & Transport,Unpaved Roads,140.0,Medium,No Planned Project,,64,6
REQ_103371,Maharashtra,Mumbai Suburban,Power & Energy,Faulty Transformer,,Medium,Under Construction,5224513.0,286,4
REQ_103372,Tamil Nadu,Trichy,Power & Energy,No Electricity Access,160.0,Low,Under Construction,22914518.0,196,1
REQ_103373,Telangana,Rangareddy,Digital & DPI,Digital Payment Failures,548.0,High,No Planned Project,0.0,348,9
REQ_103374,West Bengal,Howrah,Digital & DPI,No Public Wi-Fi Spot,346.0,Critical,Completed,6944298.0,180,4
REQ_103375,Maharashtra,Pune,Digital & DPI,CSC Center Inaccessible,198.0,High,No Planned Project,0.0,125,7
REQ_103376,West Bengal,North 24 Parganas,Roads & Transport,Unpaved Roads,411.0,High,No Planned Project,0.0,159,7
REQ_103377,Gujarat,Ahmedabad,Sanitation & Waste,Clogged Drainage,191.0,High,Pipeline,4020173.0,273,5
REQ_103378,West Bengal,Hooghly,Digital & DPI,No Public Wi-Fi Spot,624.0,High,Under Construction,27278799.0,206,5
REQ_103379,West Bengal,Howrah,Digital & DPI,Digital Payment Failures,378.0,Low,Pipeline,621132.0,275,3
REQ_103380,Bihar,Gaya,Roads & Transport,Missing Streetlights,172.0,Medium,Pipeline,1355560.0,122,4
REQ_103381,Tamil Nadu,Madurai,Roads & Transport,Unpaved Roads,252.0,Low,Pipeline,1794683.0,23,3
REQ_103382,Karnataka,Mysuru,Roads & Transport,Potholes,112.0,Low,Under Construction,6851339.0,66,1
REQ_103383,Karnataka,Mangaluru,Sanitation & Waste,Clogged Drainage,398.0,High,Pipeline,3338906.0,123,5
REQ_103384,Maharashtra,Nagpur,Digital & DPI,No Public Wi-Fi Spot,943.0,Critical,No Planned Project,438816.0,310,10
REQ_103385,West Bengal,South 24 Parganas,Water Supply,Low Water Pressure,,Low,Pipeline,1128091.0,251,3
REQ_103386,Maharashtra,Mumbai Suburban,Water Supply,Contaminated Water,497.0,Medium,No Planned Project,,76,6
REQ_103387,Bihar,Darbhanga,Digital & DPI,No Public Wi-Fi Spot,222.0,Medium,Pipeline,1821326.0,43,4
REQ_103388,Bihar,Muzaffarpur,Digital & DPI,No Public Wi-Fi Spot,553.0,Critical,Under Construction,26544137.0,285,6
REQ_103389,Uttar Pradesh,Lucknow,Digital & DPI,Digital Payment Failures,602.0,Critical,No Planned Project,373991.0,317,10
REQ_103390,Gujarat,Bhavnagar,Digital & DPI,,529.0,High,No Planned Project,0.0,156,9
REQ_103391,Bihar,Patna,Sanitation & Waste,Clogged Drainage,135.0,High,Pipeline,1947452.0,224,5
REQ_103392,Uttar Pradesh,Kanpur Nagar,Water Supply,Broken Pipeline,1102.0,Medium,Under Construction,25711172.0,135,4
REQ_103393,Tamil Nadu,Coimbatore,Power & Energy,Hanging Power Cables,317.0,Medium,Under Construction,38489281.0,127,2
REQ_103394,MAHARASHTRA,Nashik,Water Supply,Broken Pipeline,426.0,Medium,Pipeline,3043060.0,273,4
REQ_103395,Telangana,Hyderabad,Water Supply,Broken Pipeline,848.0,Critical,Pipeline,1912058.0,322,8
REQ_103396,Tamil Nadu ,Trichy,Roads & Transport,Traffic Bottleneck,68.0,High,Under Construction,,150,3
REQ_103397,Bihar,Patna,Digital & DPI,Digital Payment Failures,173.0,Medium,Under Construction,20265777.0,156,2
REQ_103398,Tamil Nadu,Trichy,Digital & DPI,CSC Center Inaccessible,233.0,Low,Pipeline,4908216.0,313,3
REQ_103399,Tamil Nadu,Madurai,Digital & DPI,Digital Payment Failures,60.0,Medium,No Planned Project,0.0,2,6
REQ_103400,Gujarat,Vadodara,Roads & Transport,Unpaved Roads,139.0,Medium,Pipeline,,92,4
REQ_103401,Gujarat,Vadodara,Sanitation & Waste,Bio-waste Mismanagement,457.0,High,Completed,12981887.0,212,3
REQ_103402,Gujarat,Ahmedabad,Sanitation & Waste,Bio-waste Mismanagement,503.0,Critical,Pipeline,4441734.0,189,8
REQ_103403,Tamil Nadu,Salem,Power & Energy,Frequent Load Shedding,512.0,Critical,Under Construction,23690809.0,173,6
REQ_103404,Bihar,Bhagalpur,Sanitation & Waste,Open Garbage Dumps,358.0,Low,No Planned Project,0.0,21,5
REQ_103405,TELANGANA,Hyderabad,Sanitation & Waste,Lack of Public Toilets,184.0,High,Pipeline,951268.0,210,5
REQ_103406,West Bengal,South 24 Parganas,Digital & DPI,CSC Center Inaccessible,644.0,Medium,Pipeline,2417982.0,184,6
REQ_103407,Tamil Nadu,Coimbatore,Water Supply,Broken Pipeline,360.0,Medium,Pipeline,3731713.0,351,4
REQ_103408,Uttar Pradesh,Varanasi,Sanitation & Waste,Clogged Drainage,408.0,High,Under Construction,36795029.0,195,3
REQ_103409,Bihar,Darbhanga,Sanitation & Waste,Clogged Drainage,575.0,High,Under Construction,19030852.0,164,5
REQ_103410,Tamil Nadu,Madurai,Roads & Transport,Unpaved Roads,44.0,Medium,Completed,32605583.0,245,2
REQ_103411,Telangana,Nizamabad,Power & Energy,Faulty Transformer,990.0,Critical,No Planned Project,,19,10
REQ_103412,West Bengal,North 24 Parganas,Roads & Transport,Potholes,575.0,High,Pipeline,1230499.0,48,7
REQ_103413,Gujarat,Rajkot,Digital & DPI,CSC Center Inaccessible,364.0,High,No Planned Project,0.0,135,7
REQ_103414,Bihar,Muzaffarpur,Water Supply,Broken Pipeline,244.0,Low,Pipeline,2661598.0,94,3
REQ_103415,Karnataka,Belagavi,Power & Energy,No Electricity Access,950.0,Medium,Pipeline,1546952.0,209,6
REQ_103416,West Bengal,Howrah,Roads & Transport,,540.0,Medium,Under Construction,13394950.0,96,4
REQ_103417,Uttar Pradesh,Kanpur Nagar,Sanitation & Waste,Open Garbage Dumps,366.0,High,Completed,36659442.0,260,3
REQ_103418,Tamil Nadu,Salem,Sanitation & Waste,Clogged Drainage,,High,Pipeline,4600631.0,184,5
REQ_103419,Telangana,Medchal-Malkajgiri,Power & Energy,Hanging Power Cables,234.0,Low,Completed,7543665.0,190,1
REQ_103420,Karnataka,Mysuru,Sanitation & Waste,Lack of Public Toilets,138.0,High,Pipeline,702819.0,115,5
REQ_103421,Telangana,Hyderabad,Roads & Transport,Potholes,961.0,Medium,Under Construction,7855883.0,158,4
REQ_103422,karnataka,Mangaluru,Roads & Transport,Traffic Bottleneck,200.0,High,No Planned Project,0.0,299,7
REQ_103423,Bihar,Patna,Sanitation & Waste,Open Garbage Dumps,,High,No Planned Project,0.0,105,7
REQ_103424,Karnataka,Mysuru,Sanitation & Waste,,186.0,Medium,No Planned Project,0.0,189,6
REQ_103425,Uttar Pradesh,Prayagraj,Digital & DPI,Poor Telecom Connectivity,406.0,Critical,Under Construction,38957869.0,252,4
REQ_103426,Uttar Pradesh,Varanasi,Water Supply,Broken Pipeline,636.0,High,No Planned Project,0.0,238,9
REQ_103427,Maharashtra,Mumbai Suburban,Power & Energy,Frequent Load Shedding,280.0,Critical,Pipeline,4599582.0,312,6
REQ_103428,Uttar Pradesh,Varanasi,Roads & Transport,Potholes,858.0,High,Pipeline,1117850.0,58,7
REQ_103429,West Bengal,Kolkata,Power & Energy,No Electricity Access,811.0,Medium,Under Construction,,309,4
REQ_103430,Karnataka,Mangaluru,Digital & DPI,CSC Center Inaccessible,814.0,Medium,No Planned Project,,11,8
REQ_103431,Uttar Pradesh,Varanasi,Roads & Transport,Unpaved Roads,192.0,Medium,No Planned Project,,80,6
REQ_103432,Bihar,,Digital & DPI,No Public Wi-Fi Spot,331.0,Critical,No Planned Project,273723.0,109,8
REQ_103433,Telangana,Medchal-Malkajgiri,Digital & DPI,CSC Center Inaccessible,250.0,Low,No Planned Project,0.0,49,5
REQ_103434,Gujarat,Bhavnagar,Sanitation & Waste,Clogged Drainage,60.0,Medium,No Planned Project,,42,6
REQ_103435,Telangana,Medchal-Malkajgiri,Power & Energy,Hanging Power Cables,335.0,Medium,No Planned Project,,217,6
REQ_103436,Maharashtra,Thane,Power & Energy,No Electricity Access,295.0,Critical,No Planned Project,0.0,110,8
REQ_103437,Telangana,Warangal,Sanitation & Waste,Clogged Drainage,436.0,High,Under Construction,26084807.0,318,3
REQ_103438,Karnataka,Bengaluru Urban,Power & Energy,Frequent Load Shedding,,High,Pipeline,3523382.0,194,7
REQ_103439,Maharashtra,Pune,Sanitation & Waste,Lack of Public Toilets,599.0,Medium,Pipeline,1102557.0,91,6
REQ_103440,Karnataka,Hubli-Dharwad,Roads & Transport,Missing Streetlights,35.0,High,Under Construction,36465978.0,240,3
REQ_103441,Bihar,Patna,Digital & DPI,Poor Telecom Connectivity,600.0,Critical,No Planned Project,0.0,20,10
REQ_103442,Maharashtra ,Mumbai Suburban,Digital & DPI,CSC Center Inaccessible,280.0,Low,Under Construction,6287754.0,222,1
REQ_103443,Tamil Nadu,Coimbatore,Power & Energy,Frequent Load Shedding,494.0,Critical,No Planned Project,0.0,273,8
REQ_103444,West Bengal,Hooghly,Water Supply,Low Water Pressure,888.0,Medium,Under Construction,39216074.0,172,4
REQ_103445,West Bengal,Howrah,Digital & DPI,No Public Wi-Fi Spot,590.0,Low,Pipeline,1879847.0,272,5
REQ_103446,Karnataka,Hubli-Dharwad,Sanitation & Waste,Open Garbage Dumps,11200.0,High,Under Construction,24075900.0,58,3
REQ_103447,Telangana,Warangal,Water Supply,Low Water Pressure,671.0,High,No Planned Project,0.0,309,9
REQ_103448,Gujarat,Ahmedabad,Water Supply,Low Water Pressure,43.0,Medium,Under Construction,30003442.0,82,2
REQ_103449,Gujarat,Bhavnagar,Digital & DPI,CSC Center Inaccessible,1216.0,High,No Planned Project,0.0,138,9
REQ_103450,Tamil Nadu,Chennai,Digital & DPI,Digital Payment Failures,,High,Under Construction,25645283.0,123,5
REQ_103451,Maharashtra,Nashik,Digital & DPI,Digital Payment Failures,,High,No Planned Project,0.0,262,9
REQ_103452,Tamil Nadu,Coimbatore,Sanitation & Waste,Open Garbage Dumps,229.0,Low,No Planned Project,103776.0,17,5
REQ_103453,Tamil Nadu,Trichy,Water Supply,Contaminated Water,625.0,High,No Planned Project,0.0,268,9
REQ_103454,Telangana,Hyderabad,Power & Energy,Faulty Transformer,291.0,Critical,Pipeline,4193114.0,298,6
